source_id,material_id,temperature_C,relative_humidity_percent,time_min,moisture_ratio,readout_bound_MR,experimental_uncertainty_MR,source_kind,upstream_observation_kind,locator,image,pixel_x,pixel_y,method,calibration_role,independent_material,time_s,observed,readout_bound,rh_percent,prediction,residual,exceeds_readout_plus_numeric
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,40,50,0.259259,0.013889,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3b,figures/wang2021-figure3-ab.png,798,277.0,color_symbol_pixel_readout,unassigned,False,3000.0,0.259259,0.013889,40,0.2280588264338133,-0.031200173566186706,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,40,60,0.16821,0.013889,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3b,figures/wang2021-figure3-ab.png,815,306.5,color_symbol_pixel_readout,unassigned,False,3600.0,0.16821,0.013889,40,0.15577079287294332,-0.012439207127056678,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,40,70,0.095679,0.013889,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3b,figures/wang2021-figure3-ab.png,832,330.0,color_symbol_pixel_readout,unassigned,False,4200.0,0.095679,0.013889,40,0.10615374343276582,0.010474743432765818,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,40,80,0.063272,0.013889,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3b,figures/wang2021-figure3-ab.png,849,340.5,color_symbol_pixel_readout,unassigned,False,4800.0,0.063272,0.013889,40,0.07226867597620845,0.008996675976208457,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,40,90,0.037037,0.012346,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3b,figures/wang2021-figure3-ab.png,866,349,color_symbol_pixel_readout,unassigned,False,5400.0,0.037037,0.012346,40,0.04917836704292896,0.012141367042928959,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,10,0.84,0.029231,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,113,83,color_symbol_pixel_readout,unassigned,False,600.0,0.84,0.029231,50,0.8994382235975229,0.05943822359752293,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,20,0.68,0.029231,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,130,135.0,color_symbol_pixel_readout,unassigned,False,1200.0,0.68,0.029231,50,0.7146664073435524,0.03466640734355231,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,30,0.538462,0.026154,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,147,181,color_symbol_pixel_readout,unassigned,False,1800.0,0.538462,0.026154,50,0.5385319599965135,6.995999651349116e-05,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,40,0.4,0.018462,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,164,226,color_symbol_pixel_readout,unassigned,False,2400.0,0.4,0.018462,50,0.3965744390473834,-0.0034255609526166464,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,50,0.295385,0.016923,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,180,260,color_symbol_pixel_readout,unassigned,False,3000.0,0.295385,0.016923,50,0.2891150449714527,-0.006269955028547325,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,60,0.2,0.016923,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,197,291,color_symbol_pixel_readout,unassigned,False,3600.0,0.2,0.016923,50,0.20984708378635064,0.00984708378635063,False
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,70,0.126154,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,214,315,color_symbol_pixel_readout,unassigned,False,4200.0,0.126154,0.013846,50,0.15201818495363972,0.025864184953639735,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,80,0.086154,0.012308,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,231,328,color_symbol_pixel_readout,unassigned,False,4800.0,0.086154,0.012308,50,0.11003213892682384,0.023878138926823847,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,90,0.06,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,248,336.5,color_symbol_pixel_readout,unassigned,False,5400.0,0.06,0.013846,50,0.07961258471058633,0.019612584710586328,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,50,100,0.04,0.012308,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3c,figures/wang2021-figure3-cd.png,265,343,color_symbol_pixel_readout,unassigned,False,6000.0,0.04,0.012308,50,0.057593413556687435,0.017593413556687434,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,10,0.852308,0.029231,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,731,79,color_symbol_pixel_readout,unassigned,False,600.0,0.852308,0.029231,60,0.9184381335258739,0.06613013352587394,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,20,0.693846,0.021538,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,748,130.5,color_symbol_pixel_readout,unassigned,False,1200.0,0.693846,0.021538,60,0.7632326405694618,0.06938664056946187,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,30,0.556923,0.021538,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,765,175,color_symbol_pixel_readout,unassigned,False,1800.0,0.556923,0.021538,60,0.6075575994664774,0.050634599466477415,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,40,0.427692,0.02,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,782,217.0,color_symbol_pixel_readout,unassigned,False,2400.0,0.427692,0.02,60,0.4746699488926104,0.046977948892610366,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,50,0.329231,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,798,249.0,color_symbol_pixel_readout,unassigned,False,3000.0,0.329231,0.013846,60,0.3678253850177908,0.03859438501779078,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,60,0.235385,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,815,279.5,color_symbol_pixel_readout,unassigned,False,3600.0,0.235385,0.013846,60,0.2840098998257611,0.04862489982576107,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,70,0.164615,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,832,302.5,color_symbol_pixel_readout,unassigned,False,4200.0,0.164615,0.013846,60,0.21894825151891048,0.05433325151891047,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,80,0.104615,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,849,322.0,color_symbol_pixel_readout,unassigned,False,4800.0,0.104615,0.013846,60,0.16867444430113862,0.06405944430113862,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,90,0.075385,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,866,331.5,color_symbol_pixel_readout,unassigned,False,5400.0,0.075385,0.013846,60,0.1299048235288316,0.0545198235288316,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,100,0.056923,0.013846,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,883,337.5,color_symbol_pixel_readout,unassigned,False,6000.0,0.056923,0.013846,60,0.10003301984722848,0.04311001984722848,True
SRC_WANG_2021_SLUDGE_DRYING,mianyang_qixingba_sludge,60,60,110,0.04,0.012308,,derived_from_evidence,reported_experimental_curve,PDF p5 Figure3d,figures/wang2021-figure3-cd.png,900,343,color_symbol_pixel_readout,unassigned,False,6600.0,0.04,0.012308,60,0.07702577222817983,0.03702577222817983,True
