source_id,material_id,material_class,original_label,property,value,unit,basis,file,sheet,cell,identity_status
30156127,Y,clay,#0250,xrf_Na2O,0.559,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B2,resolved
30156127,Y,clay,#0250,xrf_MgO,2.562,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B3,resolved
30156127,Y,clay,#0250,xrf_Al2O3,11.361,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B4,resolved
30156127,Y,clay,#0250,xrf_SiO2,51.306,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B5,resolved
30156127,Y,clay,#0250,xrf_P2O5,0.144,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B6,resolved
30156127,Y,clay,#0250,xrf_SO3,0.341,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B7,resolved
30156127,Y,clay,#0250,xrf_K2O,2.478,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B8,resolved
30156127,Y,clay,#0250,xrf_CaO,11.318,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B9,resolved
30156127,Y,clay,#0250,xrf_TiO2,0.645,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B10,resolved
30156127,Y,clay,#0250,xrf_MnO,0.709,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B11,resolved
30156127,Y,clay,#0250,xrf_Fe2O3,4.634,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B12,resolved
30156127,Y,clay,#0250,xrf_CuO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B13,resolved
30156127,Y,clay,#0250,xrf_ZnO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B14,resolved
30156127,Y,clay,#0250,xrf_SrO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B15,resolved
30156127,Y,clay,#0250,xrf_BaO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B16,resolved
30156127,Y,clay,#0250,xrf_LoI,13.9,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B18,resolved
30156127,Y,clay,#0250,xrf_Total,99.957,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,B20,resolved
30156127,R,clay,#0252,xrf_Na2O,0.713,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C2,resolved
30156127,R,clay,#0252,xrf_MgO,2.142,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C3,resolved
30156127,R,clay,#0252,xrf_Al2O3,13.73,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C4,resolved
30156127,R,clay,#0252,xrf_SiO2,63.305,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C5,resolved
30156127,R,clay,#0252,xrf_P2O5,0.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C6,resolved
30156127,R,clay,#0252,xrf_SO3,0.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C7,resolved
30156127,R,clay,#0252,xrf_K2O,2.805,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C8,resolved
30156127,R,clay,#0252,xrf_CaO,2.633,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C9,resolved
30156127,R,clay,#0252,xrf_TiO2,0.84,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C10,resolved
30156127,R,clay,#0252,xrf_MnO,0.107,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C11,resolved
30156127,R,clay,#0252,xrf_Fe2O3,5.524,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C12,resolved
30156127,R,clay,#0252,xrf_CuO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C13,resolved
30156127,R,clay,#0252,xrf_ZnO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C14,resolved
30156127,R,clay,#0252,xrf_SrO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C15,resolved
30156127,R,clay,#0252,xrf_BaO,,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C16,resolved
30156127,R,clay,#0252,xrf_LoI,8.2,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C18,resolved
30156127,R,clay,#0252,xrf_Total,99.99900000000001,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,C20,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_Na2O,0.739,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D2,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_MgO,3.652,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D3,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_Al2O3,9.781,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D4,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_SiO2,28.211,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D5,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_P2O5,20.979,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D6,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_SO3,1.011,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D7,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_K2O,2.142,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D8,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_CaO,16.408,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D9,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_TiO2,0.815,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D10,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_MnO,0.104,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D11,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_Fe2O3,13.5,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D12,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_CuO,0.106,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D13,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_ZnO,0.36,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D14,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_SrO,0.309,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D15,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_BaO,0.077,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D16,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_LoI,1.8060000000000258,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D18,resolved
30156127,SSA-P1-Raw,sewage_sludge_ash,#0262,xrf_Total,100.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,D20,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_Na2O,0.371,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E2,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_MgO,2.427,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E3,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_Al2O3,7.157,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E4,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_SiO2,31.337,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E5,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_P2O5,16.908,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E6,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_SO3,0.957,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E7,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_K2O,1.443,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E8,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_CaO,11.608,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E9,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_TiO2,1.088,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E10,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_MnO,0.085,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E11,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_Fe2O3,20.325,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E12,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_CuO,0.097,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E13,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_ZnO,0.298,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E14,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_SrO,0.197,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E15,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_BaO,0.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E16,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_LoI,5.7,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E18,resolved
30156127,SSA-P1-ED,sewage_sludge_ash,Pilot-8,xrf_Total,99.99799999999999,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,E20,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_Na2O,0.959,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F2,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_MgO,5.672,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F3,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_Al2O3,5.912,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F4,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_SiO2,23.724,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F5,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_P2O5,23.954,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F6,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_SO3,1.008,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F7,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_K2O,1.977,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F8,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_CaO,16.312,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F9,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_TiO2,0.926,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F10,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_MnO,0.096,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F11,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_Fe2O3,16.614,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F12,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_CuO,0.119,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F13,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_ZnO,0.457,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F14,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_SrO,0.272,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F15,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_BaO,0.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F16,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_LoI,2.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F18,resolved
30156127,SSA-P2-Raw,sewage_sludge_ash,#0263,xrf_Total,100.00200000000001,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,F20,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_Na2O,0.785,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G2,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_MgO,3.04,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G3,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_Al2O3,6.392,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G4,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_SiO2,36.221,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G5,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_P2O5,14.933,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G6,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_SO3,0.167,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G7,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_K2O,2.098,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G8,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_CaO,6.288,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G9,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_TiO2,1.287,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G10,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_MnO,0.064,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G11,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_Fe2O3,24.199,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G12,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_CuO,0.081,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G13,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_ZnO,0.204,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G14,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_SrO,0.127,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G15,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_BaO,0.104,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G16,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_LoI,4.0,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G18,resolved
30156127,SSA-P2-ED,sewage_sludge_ash,Pilot-10,xrf_Total,99.98999999999998,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,G20,resolved
30156127,unresolved:#0179,unknown,#0179,xrf_Na2O,0.795,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H2,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_MgO,1.594,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H3,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_Al2O3,7.933,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H4,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_SiO2,52.342,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H5,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_P2O5,3.201,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H6,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_SO3,0.133,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H7,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_K2O,2.49,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H8,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_CaO,1.217,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H9,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_TiO2,1.605,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H10,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_MnO,0.036,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H11,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_Fe2O3,24.891,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H12,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_CuO,0.062,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H13,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_ZnO,0.187,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H14,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_SrO,0.073,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H15,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_BaO,0.151,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H16,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_LoI,3.3,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H18,identity_ambiguous
30156127,unresolved:#0179,unknown,#0179,xrf_Total,100.00999999999998,wt%,source_oxide_plus_LOI1050_total_pct,public-data/30156127/XRF DTU Data.xlsx,Sheet1,H20,identity_ambiguous
30157066,Y,clay,#0250,tga_sample_mass,30.1207,mg,instrument_initial_sample_mass,public-data/30157066/DTU Data TGA.xlsx,#0250,B17,resolved
30157066,Y,clay,#0250,tga_temperature,34.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A33,resolved
30157066,Y,clay,#0250,tga_time,11.04108,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B33,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.1335,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C33,resolved
30157066,Y,clay,#0250,tga_dtg,0.01104885,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F33,resolved
30157066,Y,clay,#0250,tga_temperature,35.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A34,resolved
30157066,Y,clay,#0250,tga_time,11.52392,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B34,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.12733,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C34,resolved
30157066,Y,clay,#0250,tga_dtg,0.01301965,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F34,resolved
30157066,Y,clay,#0250,tga_temperature,36.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A35,resolved
30157066,Y,clay,#0250,tga_time,11.89384,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B35,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.12224,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C35,resolved
30157066,Y,clay,#0250,tga_dtg,0.0109977,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F35,resolved
30157066,Y,clay,#0250,tga_temperature,37.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A36,resolved
30157066,Y,clay,#0250,tga_time,12.20836,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B36,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.11949,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C36,resolved
30157066,Y,clay,#0250,tga_dtg,0.01093668,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F36,resolved
30157066,Y,clay,#0250,tga_temperature,38.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A37,resolved
30157066,Y,clay,#0250,tga_time,12.48173,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B37,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.11629,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C37,resolved
30157066,Y,clay,#0250,tga_dtg,0.009396458,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F37,resolved
30157066,Y,clay,#0250,tga_temperature,39.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A38,resolved
30157066,Y,clay,#0250,tga_time,12.72681,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B38,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.11398,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C38,resolved
30157066,Y,clay,#0250,tga_dtg,0.01114106,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F38,resolved
30157066,Y,clay,#0250,tga_temperature,40.961,degC,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,A39,resolved
30157066,Y,clay,#0250,tga_time,12.94815,min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,B39,resolved
30157066,Y,clay,#0250,tga_mass_change,-0.11209,mg,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,C39,resolved
30157066,Y,clay,#0250,tga_dtg,0.01072218,mg/min,N2_instrument_signed_signal_not_air_oxidation,public-data/30157066/DTU Data TGA.xlsx,#0250,F39,resolved
