source_id,specimen_id,matrix_id,additive_id,additive_fraction_dry,firing_temperature_C,property,value,unit,replicate_id,file,sheet,cell,evidence_status
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_diameter_reading_2,18.44,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,O30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_diameter_reading_3,18.79,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,P30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_height_reading_1,6.07,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,R30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_height_reading_2,6.05,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,S30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_height_reading_3,6.08,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,T30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,dry_diameter_mean,18.58,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,dry_height_mean,6.03,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_diameter_mean,18.64,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_height_mean,6.066666666666667,mm,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,dry_geometric_volume,1634.9279290041134,mm3,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_geometric_volume,1655.5100847932804,mm3,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,diameter_shrinkage,-0.3229278794402706,%,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,height_shrinkage,-0.6080707573244953,%,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,volume_shrinkage,-1.2589029414712039,%,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,green_mass,3.8303,g,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,C30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,dried_mass_105C,3.1318,g,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,D30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,fired_mass,2.8513,g,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,F30,measured
30157108,Y|Ref|1030|F,Y,,0.0,1030,forming_water_content,18.23616949064041,%,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,E30,source_derived
30157108,Y|Ref|1030|F,Y,,0.0,1030,firing_mass_loss,8.956510632862889,%,F,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,G30,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_diameter_reading_1,18.58,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,C31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_diameter_reading_2,19.29,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,D31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_diameter_reading_3,19.46,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,E31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_height_reading_1,6.01,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,G31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_height_reading_2,6.08,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,H31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_height_reading_3,5.89,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,I31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_diameter_reading_1,18.67,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,N31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_diameter_reading_2,19.41,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,O31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_diameter_reading_3,18.61,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,P31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_height_reading_1,5.97,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,R31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_height_reading_2,6.01,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,S31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_height_reading_3,6.03,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,T31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_diameter_mean,19.11,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_height_mean,5.993333333333333,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_diameter_mean,18.896666666666665,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_height_mean,6.003333333333334,mm,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,dry_geometric_volume,1719.0150863993617,mm3,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_geometric_volume,1683.6536027865814,mm3,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,diameter_shrinkage,1.116343973486838,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,height_shrinkage,-0.16685205784205798,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,volume_shrinkage,2.0570781427432565,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,green_mass,3.7817,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,C31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,dried_mass_105C,3.1011,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,D31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,fired_mass,2.8238,g,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,F31,measured
30157108,Y|Ref|1030|G,Y,,0.0,1030,forming_water_content,17.997197027791724,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,E31,source_derived
30157108,Y|Ref|1030|G,Y,,0.0,1030,firing_mass_loss,8.941988326722786,%,G,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,G31,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_diameter_reading_1,18.59,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,C41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_diameter_reading_2,18.4,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,D41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_diameter_reading_3,18.59,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,E41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_height_reading_1,6.19,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,G41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_height_reading_2,6.21,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,H41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_height_reading_3,6.22,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,I41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_diameter_reading_1,18.43,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,N41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_diameter_reading_2,18.56,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,O41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_diameter_reading_3,18.61,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,P41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_height_reading_1,6.28,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,R41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_height_reading_2,6.17,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,S41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_height_reading_3,6.12,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,T41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_diameter_mean,18.526666666666667,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_height_mean,6.206666666666667,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_diameter_mean,18.53333333333333,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_height_mean,6.19,mm,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_geometric_volume,1673.1808246267817,mm3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_geometric_volume,1669.8890007797863,mm3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,diameter_shrinkage,-0.03598416696652117,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,height_shrinkage,0.2685284640171849,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,volume_shrinkage,0.19674047171378842,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,green_mass,3.8888,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,C41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,dried_mass_105C,3.1249,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,D41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,fired_mass,2.8365,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,F41,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,forming_water_content,19.643591853528083,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,E41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,firing_mass_loss,9.229095331050587,%,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,G41,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,saturated_mass,3.332,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F26,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,submerged_mass,1.799,g,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G26,measured
30157108,Y|Ref|1050|A,Y,,0.0,1050,water_displacement_volume,1.5357643758765777e-06,m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,open_pore_volume,4.963935083149667e-07,m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,open_porosity,0.3232224396607957,m3/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,dry_density,1846.9630136986304,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,apparent_solid_density,2729.054746987952,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,saturated_density,2169.603652968037,kg/m3,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P26,source_derived
30157108,Y|Ref|1050|A,Y,,0.0,1050,water_absorption,0.17468711440155116,kg/kg,A,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q26,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_diameter_reading_1,18.43,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,C42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_diameter_reading_2,18.63,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,D42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_diameter_reading_3,18.57,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,E42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_height_reading_1,6.08,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,G42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_height_reading_2,6.23,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,H42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_height_reading_3,6.27,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,I42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_diameter_reading_1,18.44,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,N42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_diameter_reading_2,18.49,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,O42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_diameter_reading_3,18.38,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,P42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_height_reading_1,6.28,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,R42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_height_reading_2,6.29,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,S42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_height_reading_3,6.04,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,T42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_diameter_mean,18.543333333333333,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_height_mean,6.1933333333333325,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_diameter_mean,18.436666666666667,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_height_mean,6.203333333333333,mm,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_geometric_volume,1672.5917362689038,mm3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_geometric_volume,1656.074260757747,mm3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,diameter_shrinkage,0.5752291928815328,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,height_shrinkage,-0.1614639397201401,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,volume_shrinkage,0.9875377925758979,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,green_mass,3.8447,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,C42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,dried_mass_105C,3.0877,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,D42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,fired_mass,2.8013,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,F42,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,forming_water_content,19.689442609306322,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,E42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,firing_mass_loss,9.275512517407778,%,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,G42,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,saturated_mass,3.289,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F27,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,submerged_mass,1.776,g,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G27,measured
30157108,Y|Ref|1050|B,Y,,0.0,1050,water_displacement_volume,1.5157283109597277e-06,m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,open_pore_volume,4.885794429973955e-07,m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,open_porosity,0.3223397224058164,m3/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,dry_density,1848.1544348975544,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,apparent_solid_density,2727.258031795572,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,saturated_density,2169.9139458030404,kg/m3,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P27,source_derived
30157108,Y|Ref|1050|B,Y,,0.0,1050,water_absorption,0.1740977403348446,kg/kg,B,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q27,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_diameter_reading_1,18.44,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,C43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_diameter_reading_2,18.37,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,D43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_diameter_reading_3,18.37,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,E43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_height_reading_1,6.26,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,G43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_height_reading_2,6.6,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,H43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_height_reading_3,6.35,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,I43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_diameter_reading_1,18.22,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,N43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_diameter_reading_2,18.26,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,O43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_diameter_reading_3,18.37,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,P43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_height_reading_1,6.17,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,R43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_height_reading_2,6.39,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,S43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_height_reading_3,6.35,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,T43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_diameter_mean,18.393333333333334,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,F43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_height_mean,6.403333333333333,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,J43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_diameter_mean,18.283333333333335,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Q43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_height_mean,6.303333333333332,mm,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,U43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_geometric_volume,1701.4409234873553,mm3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,K43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_geometric_volume,1654.8967759486852,mm3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,V43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,diameter_shrinkage,0.5980427691192429,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,W43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,height_shrinkage,1.5616866215512974,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,X43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,volume_shrinkage,2.735572354946712,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,Y43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,green_mass,3.976,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,C43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,dried_mass_105C,3.1806,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,D43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,fired_mass,2.8843,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,F43,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,forming_water_content,20.005030181086518,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,E43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,firing_mass_loss,9.31585235490159,%,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Water and Burning,G43,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,saturated_mass,3.382,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,F28,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,submerged_mass,1.832,g,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,G28,measured
30157108,Y|Ref|1050|C,Y,,0.0,1050,water_displacement_volume,1.5527950310559004e-06,m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,K28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,open_pore_volume,4.985974754558202e-07,m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,L28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,open_porosity,0.32109677419354826,m3/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,M28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,dry_density,1857.4892000000004,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,N28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,apparent_solid_density,2736.0146916278627,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,O28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,saturated_density,2178.0080000000003,kg/m3,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,P28,source_derived
30157108,Y|Ref|1050|C,Y,,0.0,1050,water_absorption,0.17255486599868244,kg/kg,C,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,Porosity and Density,Q28,source_derived
30157108,Y|Ref|1050|D,Y,,0.0,1050,dry_diameter_reading_1,18.47,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,C44,measured
30157108,Y|Ref|1050|D,Y,,0.0,1050,dry_diameter_reading_2,18.49,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,D44,measured
30157108,Y|Ref|1050|D,Y,,0.0,1050,dry_diameter_reading_3,18.5,mm,D,public-data/30157108/DTU Data - Brick Pellet Production.xlsx,High and Diameter,E44,measured
