dt_s,time_s,solid_mol,product_gas_mol,carrier_mol,temperature_k,pressure_pa,internal_energy_j,temperature_error_bound_k,error_solid_mol,error_temperature_k,error_pressure_pa,error_energy_j,error_carbon_mol,error_nitrogen_mol,error_mass_kg,error_prefix_energy_j
0.03125,0.46875,0.006257960863516321,0.0037420391364836776,0.01,321.6248689732365,367711.19589998375,-23.473387854459705,2.152935173241824e-09,1.2076747040942748e-07,0.000818950930408846,4.163375857111532,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.5,0.006065431452509013,0.003934568547490985,0.01,322.94220137594823,374382.9059967059,-23.473387854459705,2.1084680657141222e-09,1.2485538267940216e-07,0.0008619873854058824,4.349138149700593,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.53125,0.005878825308666722,0.004121174691333276,0.01,324.2418432184996,380916.21432983957,-23.473387854459705,2.064506160755785e-09,1.2857744325755344e-07,0.0009033827830080554,4.52474846347468,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.5625,0.005697960199603628,0.00430203980039637,0.01,325.5235268285975,387313.004597147,-23.473387854459705,2.0211234285260923e-09,1.3195229439828815e-07,0.0009431208713408523,4.6904318644083105,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.59375,0.005522659499407758,0.00447734050059224,0.01,326.78700916699654,393575.1502420296,-23.473387854459705,1.978213228927422e-09,1.3499777755474757e-07,0.000981189289007034,4.846413061954081,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.625,0.0053527520161549096,0.004647247983845089,0.01,328.0320715624965,399704.5162370871,-23.473387854459705,1.9358855589721215e-09,1.3773096500715315e-07,0.001017579470101282,4.9929165979265235,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.65625,0.005188071824729198,0.0048119281752708005,0.01,329.258519391395,405702.9606246422,-23.473387854459705,1.8941461745754836e-09,1.4016819030460148e-07,0.0010522865366056067,5.130166982882656,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.6875,0.0050284581047869694,0.004971541895213029,0.01,330.46618170477905,411572.33582670556,-23.473387854459705,1.8529498629449399e-09,1.423250775593396e-07,0.0010853091815761218,5.258388785412535,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.71875,0.004873754983705837,0.005126245016294161,0.01,331.65491080714173,417314.4897370673,-23.473387854459705,1.8123837017255065e-09,1.4421656964642982e-07,0.001116649542950654,5.377806680509821,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.75,0.004723811384365466,0.005276188615634532,0.01,332.8245817898836,422931.26660834375,-23.473387854459705,1.7722989150556682e-09,1.458569553192124e-07,0.0011463130687161538,5.488645454170182,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.78125,0.0045784808776114716,0.005421519122388527,0.01,333.9750920233039,428424.5077468548,-23.473387854459705,1.7328713820328503e-09,1.4725989532903688e-07,0.0011743083762212336,5.591129976615775,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.8125,0.004437621539258332,0.005562378460741667,0.01,335.10636061071267,433796.0520282158,-23.473387854459705,1.6940085276272164e-09,1.484384475327824e-07,0.0012006471044401223,5.6854851400712505,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.84375,0.004301095811491687,0.005698904188508312,0.01,336.21832780829175,439047.7362464386,-23.473387854459705,1.655761624521942e-09,1.494050910644945e-07,0.001225343762371267,5.771935769938864,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.875,0.004168770368534668,0.005831229631465331,0.01,337.31095441431074,444181.395309208,-23.473387854459705,1.6181217605764994e-09,1.501717495832819e-07,0.001248415572547401,5.850706510420423,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.90625,0.0040405159864470635,0.005959484013552935,0.01,338.3842211312601,449198.86229180323,-23.473387854459705,1.5811879545916924e-09,1.5074981364257556e-07,0.0012698823124992487,5.922021687438246,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.9375,0.003916207416930195,0.006083792583069804,0.01,339.4381279044036,454101.968361883,-23.473387854459705,1.544695699642035e-09,1.511501622050368e-07,0.0012897661536044325,5.986105154734105,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,0.96875,0.003795723265014237,0.0062042767349857605,0.01,340.47269324016924,458892.5425870632,-23.473387854459705,1.5089649299942587e-09,1.5138318334127765e-07,0.0013080914995953208,6.043180123786442,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,1.0,0.0036789458705085614,0.006321054129491436,0.01,341.4879535077089,463572.4116368739,-23.473387854459705,1.47375666092864e-09,1.5145879413798122e-07,0.0013248848238163191,6.093468980805483,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,1.03125,0.003565761193099316,0.006434238806900682,0.01,342.48396222684175,468143.39939030586,-23.473387854459705,1.4391994827129108e-09,1.513864598457794e-07,0.0013401745078454042,6.137193094356917,0.0,1.734723475976807e-18,0.0,0.0,0.0
0.03125,1.0625,0.003456058700982039,0.006543941299017958,0.01,343.4607893454834,472607.3264597488,-23.473387854459705,1.405281985565188e-09,1.5117521229377623e-07,0.0013539906810819957,6.174572616640944,0.0,3.469446951953614e-18,0.0,5.421010862427522e-20,0.0
