source_row,time_min,temperature_c,dta_uv,mass_ug,dtg_ug_min,time_s,temperature_k,mass_kg
9190,76.358333333333334,786.01287841796898,12.9879815578461,2529.1788330078102,1.046875,4581.500000000000040,1059.16287841796898,0.0000025291788330078102
9191,76.36666666666666,786.09521484375,12.9864566326141,2529.1978759765602,1.126953125,4581.99999999999960,1059.24521484375,0.0000025291978759765602
9192,76.375,786.17761230468795,12.985024213790901,2529.1978759765602,1.384765625,4582.500,1059.32761230468795,0.0000025291978759765602
9193,76.38333333333334,786.26116943359398,12.983614683151201,2529.1920166015602,1.310546875,4583.00000000000040,1059.41116943359398,0.0000025291920166015602
9194,76.391666666666666,786.34356689453102,12.981759786605799,2529.1676025390602,1.5244140625,4583.499999999999960,1059.49356689453102,0.0000025291676025390602
9195,76.400000000000006,786.42596435546898,12.979653120040901,2529.1334228515602,1.55126953125,4584.000000000000360,1059.57596435546898,0.0000025291334228515602
9196,76.408333333333331,786.51129150390602,12.9777047634125,2529.1124267578102,1.634765625,4584.499999999999860,1059.66129150390602,0.0000025291124267578102
9197,76.416666666666671,786.59661865234398,12.9758212566376,2529.0899658203102,1.56103515625,4585.000000000000260,1059.74661865234398,0.0000025290899658203102
9198,76.424999999999997,786.68078613281295,12.9732282161713,2529.0426025390602,1.56298828125,4585.499999999999820,1059.83078613281295,0.0000025290426025390602
9199,76.433333333333337,786.76672363281295,12.970808744430499,2529.0406494140602,1.328125,4586.000000000000220,1059.91672363281295,0.0000025290406494140602
9200,76.441666666666663,786.85266113281295,12.9682433605194,2528.9952392578102,1.03955078125,4586.499999999999780,1060.00266113281295,0.0000025289952392578102
9201,76.45,786.93859863281295,12.965282201767,2528.9747314453102,1.0224609375,4587.00,1060.08859863281295,0.0000025289747314453102
9202,76.458333333333329,787.02398681640602,12.962197065353401,2528.9483642578102,0.94091796875,4587.499999999999740,1060.17398681640602,0.0000025289483642578102
9203,76.466666666666669,787.10992431640602,12.9587724208832,2528.9464111328102,0.9716796875,4588.000000000000140,1060.25992431640602,0.0000025289464111328102
9204,76.474999999999994,787.19464111328102,12.9553115367889,2528.9293212890602,0.78173828125,4588.499999999999640,1060.34464111328102,0.0000025289293212890602
9205,76.483333333333334,787.27941894531295,12.9517571926117,2528.9522705078102,0.63720703125,4589.000000000000040,1060.42941894531295,0.0000025289522705078102
9206,76.49166666666666,787.36181640625,12.948221921920799,2528.9786376953102,0.55126953125,4589.49999999999960,1060.51181640625,0.0000025289786376953102
9207,76.5,787.44537353515602,12.9445245265961,2528.9674072265602,0.61328125,4590.0,1060.59537353515602,0.0000025289674072265602
9208,76.50833333333334,787.52893066406295,12.941012144088701,2528.9688720703102,0.6650390625,4590.50000000000040,1060.67893066406295,0.0000025289688720703102
9209,76.516666666666666,787.61309814453102,12.937436819076501,2528.9595947265602,0.7509765625,4590.999999999999960,1060.76309814453102,0.0000025289595947265602
9210,76.525000000000006,787.69488525390602,12.9339864253998,2528.9805908203102,0.8525390625,4591.500000000000360,1060.84488525390602,0.0000025289805908203102
