scenario_id,tau_start,tau_end,o2_net_out_increment,co2_net_out_increment
reaction_slow,18.2,18.3,-0.004233260116731419,0.004233260116731419
reaction_slow,18.3,18.400000000000002,-0.004196365620682041,0.004196365620682041
reaction_slow,18.400000000000002,18.5,-0.004159750554290742,0.004159750554290742
reaction_slow,18.5,18.6,-0.0041234134879371,0.0041234134879371
reaction_slow,18.6,18.7,-0.0040873529882381465,0.0040873529882381465
reaction_slow,18.7,18.8,-0.004051567618278407,0.004051567618278407
reaction_slow,18.8,18.900000000000002,-0.004016055937805074,0.004016055937805074
reaction_slow,18.900000000000002,19.0,-0.003980816503455609,0.003980816503455609
reaction_slow,19.0,19.1,-0.003945847868954466,0.003945847868954466
reaction_slow,19.1,19.200000000000003,-0.00391114858531183,0.00391114858531183
reaction_slow,19.200000000000003,19.3,-0.003876717201031221,0.003876717201031221
reaction_slow,19.3,19.400000000000002,-0.0038425522623124486,0.0038425522623124486
reaction_slow,19.400000000000002,19.5,-0.003808652313234129,0.003808652313234129
reaction_slow,19.5,19.6,-0.003775015895963074,0.003775015895963074
reaction_slow,19.6,19.700000000000003,-0.003741641550932817,0.003741641550932817
reaction_slow,19.700000000000003,19.8,-0.0037085278170325697,0.0037085278170325697
reaction_slow,19.8,19.900000000000002,-0.0036756732318006247,0.0036756732318006247
reaction_slow,19.900000000000002,20.0,-0.003643076331601325,0.003643076331601325
reaction_fast,0.0,0.1,-0.0433386330861661,0.04333863308616613
reaction_fast,0.1,0.2,-0.06847700799497757,0.06847700799497759
reaction_fast,0.2,0.30000000000000004,-0.0724270593821989,0.0724270593821989
reaction_fast,0.30000000000000004,0.4,-0.07260679154086092,0.07260679154086086
reaction_fast,0.4,0.5,-0.07171708945019284,0.07171708945019284
reaction_fast,0.5,0.6000000000000001,-0.07045265811337004,0.07045265811337004
reaction_fast,0.6000000000000001,0.7000000000000001,-0.06903696803488196,0.06903696803488196
reaction_fast,0.7000000000000001,0.8,-0.06755406470691072,0.06755406470691072
reaction_fast,0.8,0.9,-0.06604100780615463,0.06604100780615463
reaction_fast,0.9,1.0,-0.06451698655043381,0.06451698655043381
reaction_fast,1.0,1.1,-0.06299298200213377,0.06299298200213377
reaction_fast,1.1,1.2000000000000002,-0.061474996348870325,0.061474996348870325
reaction_fast,1.2000000000000002,1.3,-0.059965120174021336,0.059965120174021336
reaction_fast,1.3,1.4000000000000001,-0.05846192280791718,0.05846192280791718
reaction_fast,1.4000000000000001,1.5,-0.056960695344101975,0.056960695344101975
reaction_fast,1.5,1.6,-0.05545373560000977,0.05545373560000977
reaction_fast,1.6,1.7000000000000002,-0.053930749125839395,0.053930749125839395
reaction_fast,1.7000000000000002,1.8,-0.05237941404521829,0.05237941404521829
reaction_fast,1.8,1.9000000000000001,-0.05078616445424888,0.05078616445424888
reaction_fast,1.9000000000000001,2.0,-0.04913725603792907,0.04913725603792907
reaction_fast,2.0,2.1,-0.047420162539405286,0.047420162539405286
reaction_fast,2.1,2.2,-0.04562528869451743,0.04562528869451743
reaction_fast,2.2,2.3000000000000003,-0.04374786061644809,0.04374786061644809
reaction_fast,2.3000000000000003,2.4000000000000004,-0.041789684503105384,0.041789684503105384
reaction_fast,2.4000000000000004,2.5,-0.03976031395516433,0.03976031395516433
reaction_fast,2.5,2.6,-0.03767714209557904,0.03767714209557904
reaction_fast,2.6,2.7,-0.035564128473628775,0.035564128473628775
reaction_fast,2.7,2.8000000000000003,-0.033449268317640835,0.033449268317640835
reaction_fast,2.8000000000000003,2.9000000000000004,-0.03136135054094358,0.03136135054094358
reaction_fast,2.9000000000000004,3.0,-0.029326799323772246,0.029326799323772246
reaction_fast,3.0,3.1,-0.027367315307354367,0.027367315307354367
reaction_fast,3.1,3.2,-0.025498687278111776,0.025498687278111776
reaction_fast,3.2,3.3000000000000003,-0.023730735412990978,0.023730735412990978
reaction_fast,3.3000000000000003,3.4000000000000004,-0.02206806277397222,0.02206806277397222
reaction_fast,3.4000000000000004,3.5,-0.020511204497743574,0.020511204497743574
reaction_fast,3.5,3.6,-0.019057831075580234,0.019057831075580234
reaction_fast,3.6,3.7,-0.017703794685684615,0.017703794685684615
reaction_fast,3.7,3.8000000000000003,-0.01644393331175542,0.016443933311755865
reaction_fast,3.8000000000000003,3.9000000000000004,-0.01527263261523526,0.01527263261523526
reaction_fast,3.9000000000000004,4.0,-0.014184187714717744,0.014184187714717744
reaction_fast,4.0,4.1000000000000005,-0.013173018352137467,0.013173018352138355
reaction_fast,4.1000000000000005,4.2,-0.012233785646118989,0.012233785646118989
reaction_fast,4.2,4.3,-0.01136144729862365,0.01136144729862365
reaction_fast,4.3,4.4,-0.010551276641034724,0.010551276641034724
reaction_fast,4.4,4.5,-0.009798861706441064,0.009798861706441064
reaction_fast,4.5,4.6000000000000005,-0.009100094035652706,0.009100094035652706
reaction_fast,4.6000000000000005,4.7,-0.008451152742352974,0.008451152742352974
reaction_fast,4.7,4.800000000000001,-0.007848486834511448,0.007848486834511448
reaction_fast,4.800000000000001,4.9,-0.007288797339199515,0.007288797339199515
reaction_fast,4.9,5.0,-0.006769019982471036,0.006769019982471036
reaction_fast,5.0,5.1000000000000005,-0.006286308756782599,0.006286308756782599
reaction_fast,5.1000000000000005,5.2,-0.00583802049565274,0.00583802049565274
reaction_fast,5.2,5.300000000000001,-0.005421700471810675,0.005421700471810675
reaction_fast,5.300000000000001,5.4,-0.005035068987377711,0.005035068987377711
reaction_fast,5.4,5.5,-0.004676008904571871,0.004676008904571871
reaction_fast,5.5,5.6000000000000005,-0.004342554058620385,0.004342554058620385
reaction_fast,5.6000000000000005,5.7,-0.004032878493909431,0.004032878493909431
reaction_fast,5.7,5.800000000000001,-0.0037452864663931607,0.0037452864663931607
reaction_fast,5.800000000000001,5.9,-0.0034782031583742157,0.0034782031583742157
reaction_fast,5.9,6.0,-0.0032301660551969924,0.0032301660551969924
reaction_fast,6.0,6.1000000000000005,-0.002999816936788635,0.002999816936788635
reaction_fast,6.1000000000000005,6.2,-0.002785894440239023,0.002785894440239023
reaction_fast,6.2,6.300000000000001,-0.002587227152749838,0.002587227152749838
reaction_fast,6.300000000000001,6.4,-0.0024027271971405195,0.0024027271971405195
reaction_fast,6.4,6.5,-0.0022313842747605506,0.0022313842747614387
reaction_fast,6.5,6.6000000000000005,-0.0020722601332248125,0.0020722601332248125
reaction_fast,6.6000000000000005,6.7,-0.0019244834286604728,0.0019244834286604728
reaction_fast,6.7,6.800000000000001,-0.0017872449543412383,0.0017872449543412383
reaction_fast,6.800000000000001,6.9,-0.0016597932095678836,0.0016597932095678836
reaction_fast,6.9,7.0,-0.001541430284550449,0.0015414302845508931
reaction_fast,7.0,7.1000000000000005,-0.001431508038729934,0.001431508038729934
reaction_fast,7.1000000000000005,7.2,-0.0013294245516588532,0.0013294245516592973
reaction_fast,7.2,7.300000000000001,-0.0012346208269415904,0.0012346208269420345
reaction_fast,7.300000000000001,7.4,-0.0011465777312595904,0.0011465777312600345
reaction_fast,7.4,7.5,-0.00106481315163931,0.00106481315163931
reaction_fast,7.5,7.6000000000000005,-0.000988879355490635,0.000988879355490635
reaction_fast,7.6000000000000005,7.7,-0.0009183605388494165,0.0009183605388494165
reaction_fast,7.7,7.800000000000001,-0.0008528705495098876,0.0008528705495098876
reaction_fast,7.800000000000001,7.9,-0.0007920507724927806,0.0007920507724927806
reaction_fast,7.9,8.0,-0.0007355681663139269,0.0007355681663143709
reaction_fast,8.0,8.1,-0.0006831134392939475,0.0006831134392939475
reaction_fast,8.1,8.200000000000001,-0.0006343993559219108,0.0006343993559219108
reaction_fast,8.200000000000001,8.3,-0.0005891591639710647,0.0005891591639710647
reaction_fast,8.3,8.4,-0.0005471451338201483,0.0005471451338201483
reaction_fast,8.4,8.5,-0.0005081272019031857,0.0005081272019031857
reaction_fast,8.5,8.6,-0.00047189171090877835,0.00047189171090877835
reaction_fast,8.6,8.700000000000001,-0.0004382402398261931,0.0004382402398261931
reaction_fast,8.700000000000001,8.8,-0.00040698851741449715,0.00040698851741494124
reaction_fast,8.8,8.9,-0.0003779654131534915,0.0003779654131534915
reaction_fast,8.9,9.0,-0.0003510120001641859,0.0003510120001641859
reaction_fast,9.0,9.1,-0.0003259806849276181,0.0003259806849276181
reaction_fast,9.1,9.200000000000001,-0.0003027343990986697,0.0003027343990986697
reaction_fast,9.200000000000001,9.3,-0.000281145848924913,0.000281145848924913
reaction_fast,9.3,9.4,-0.00026109681821195885,0.00026109681821240294
reaction_fast,9.4,9.5,-0.00024247752097883435,0.00024247752097883435
reaction_fast,9.5,9.600000000000001,-0.00022518600028176294,0.00022518600028176294
reaction_fast,9.600000000000001,9.700000000000001,-0.00020912756992252923,0.00020912756992252923
reaction_fast,9.700000000000001,9.8,-0.00019421429594634887,0.00019421429594634887
reaction_fast,9.8,9.9,-0.0001803645151328137,0.0001803645151328137
reaction_fast,9.9,10.0,-0.00016750238781537696,0.00016750238781537696
reaction_fast,10.0,10.100000000000001,-0.000155557482598212,0.000155557482598212
reaction_fast,10.100000000000001,10.200000000000001,-0.0001444643906727272,0.0001444643906727272
reaction_fast,10.200000000000001,10.3,-0.00013416236766028433,0.00013416236766028433
reaction_fast,10.3,10.4,-0.0001245950009720609,0.0001245950009720609
reaction_fast,10.4,10.5,-0.00011570990090525868,0.00011570990090525868
reaction_fast,10.5,10.600000000000001,-0.0001074584137636947,0.0001074584137636947
reaction_fast,10.600000000000001,10.700000000000001,-9.979535543891416e-05,9.979535543891416e-05
reaction_fast,10.700000000000001,10.8,-9.267876398544317e-05,9.267876398544317e-05
reaction_fast,10.8,10.9,-8.60696698339325e-05,8.60696698339325e-05
reaction_fast,10.9,11.0,-7.993188241739446e-05,7.993188241739446e-05
reaction_fast,11.0,11.100000000000001,-7.42317919786295e-05,7.42317919786295e-05
reaction_fast,11.100000000000001,11.200000000000001,-6.893818553455056e-05,6.893818553455056e-05
reaction_fast,11.200000000000001,11.3,-6.402207596356568e-05,6.402207596356568e-05
reaction_fast,11.3,11.4,-5.945654326078298e-05,5.945654326078298e-05
reaction_fast,11.4,11.5,-5.521658714324751e-05,5.521658714324751e-05
reaction_fast,11.5,11.600000000000001,-5.1278990143677206e-05,5.1278990143677206e-05
reaction_fast,11.600000000000001,11.700000000000001,-4.762219046994254e-05,4.762219046994254e-05
reaction_fast,11.700000000000001,11.8,-4.4226163948613006e-05,4.4226163948613006e-05
reaction_fast,11.8,11.9,-4.107231436178971e-05,4.107231436178971e-05
reaction_fast,11.9,12.0,-3.814337162544312e-05,3.814337162544312e-05
reaction_fast,12.0,12.100000000000001,-3.542329721595294e-05,3.542329721595294e-05
reaction_fast,12.100000000000001,12.200000000000001,-3.2897196344583435e-05,3.2897196344583435e-05
reaction_fast,12.200000000000001,12.3,-3.055123640183233e-05,3.055123640183233e-05
reaction_fast,12.3,12.4,-2.8372571202694985e-05,2.8372571202694985e-05
reaction_fast,12.4,12.5,-2.6349270649816958e-05,2.6349270649816958e-05
reaction_fast,12.5,12.600000000000001,-2.447025540419645e-05,2.447025540419645e-05
reaction_fast,12.600000000000001,12.700000000000001,-2.2725236211051936e-05,2.2725236211051936e-05
reaction_fast,12.700000000000001,12.8,-2.1104657567327934e-05,2.1104657567327934e-05
reaction_fast,12.8,12.9,-1.9599645385781628e-05,1.9599645385781628e-05
reaction_fast,12.9,13.0,-1.820195840496197e-05,1.820195840496197e-05
reaction_fast,13.0,13.100000000000001,-1.6903943069745964e-05,1.6903943069745964e-05
reaction_fast,13.100000000000001,13.200000000000001,-1.5698491612869958e-05,1.5698491612869958e-05
reaction_fast,13.200000000000001,13.3,-1.457900312740179e-05,1.457900312740179e-05
reaction_fast,13.3,13.4,-1.3539347437419025e-05,1.3539347437419025e-05
reaction_fast,13.4,13.5,-1.2573831518647438e-05,1.2573831518647438e-05
reaction_fast,13.5,13.600000000000001,-1.1677168326951204e-05,1.1677168326951204e-05
reaction_fast,13.600000000000001,13.700000000000001,-1.0844447846380945e-05,1.0844447846825034e-05
reaction_fast,13.700000000000001,13.8,-1.0071110203568878e-05,1.0071110203568878e-05
reaction_fast,13.8,13.9,-9.352920700589351e-06,9.352920700589351e-06
reaction_fast,13.9,14.0,-8.685946618403051e-06,8.685946618403051e-06
reaction_fast,14.0,14.100000000000001,-8.066535693185273e-06,8.066535693629362e-06
reaction_fast,14.100000000000001,14.200000000000001,-7.491296106332257e-06,7.491296106332257e-06
reaction_fast,14.200000000000001,14.3,-6.957077918423593e-06,6.957077918423593e-06
reaction_fast,14.3,14.4,-6.460955820575265e-06,6.460955820575265e-06
reaction_fast,14.4,14.5,-6.000213104595531e-06,6.000213104595531e-06
reaction_fast,14.5,14.600000000000001,-5.572326806646544e-06,5.572326806646544e-06
reaction_fast,14.600000000000001,14.700000000000001,-5.174953870090704e-06,5.174953870090704e-06
reaction_fast,14.700000000000001,14.8,-4.805918333739001e-06,4.805918333739001e-06
reaction_fast,14.8,14.9,-4.463199405391194e-06,4.463199405391194e-06
reaction_fast,14.9,15.0,-4.1449203969090576e-06,4.1449203969090576e-06
reaction_fast,15.0,15.100000000000001,-3.849338453099094e-06,3.849338453099094e-06
reaction_fast,15.100000000000001,15.200000000000001,-3.5748350060149647e-06,3.5748350060149647e-06
reaction_fast,15.200000000000001,15.3,-3.3199069078282406e-06,3.3199069078282406e-06
reaction_fast,15.3,15.4,-3.083158202743519e-06,3.083158202743519e-06
reaction_fast,15.4,15.5,-2.863292484889257e-06,2.863292484889257e-06
reaction_fast,15.5,15.600000000000001,-2.6591057999958423e-06,2.6591057999958423e-06
reaction_fast,15.600000000000001,15.700000000000001,-2.469480046007888e-06,2.469480046007888e-06
reaction_fast,15.700000000000001,15.8,-2.293376853534923e-06,2.293376853534923e-06
reaction_fast,15.8,15.9,-2.129831907504709e-06,2.129831907504709e-06
reaction_fast,15.9,16.0,-1.977949652731681e-06,1.977949652731681e-06
reaction_fast,16.0,16.1,-1.836898403828613e-06,1.836898403828613e-06
reaction_fast,16.1,16.2,-1.705905778859318e-06,1.705905778859318e-06
reaction_fast,16.2,16.3,-1.5842544811572878e-06,1.5842544811572878e-06
reaction_fast,16.3,16.400000000000002,-1.4712783635850712e-06,1.4712783635850712e-06
reaction_fast,16.400000000000002,16.5,-1.3663587807855038e-06,1.3663587807855038e-06
reaction_fast,16.5,16.6,-1.2689212076644196e-06,1.2689212076644196e-06
reaction_fast,16.6,16.7,-1.1784320887997524e-06,1.1784320887997524e-06
reaction_fast,16.7,16.8,-1.094395915224311e-06,1.094395915224311e-06
reaction_fast,16.8,16.900000000000002,-1.016352517702046e-06,1.016352517702046e-06
reaction_fast,16.900000000000002,17.0,-9.438745391943115e-07,9.438745391943115e-07
reaction_fast,17.0,17.1,-8.765650980624429e-07,8.765650980624429e-07
reaction_fast,17.1,17.2,-8.14055620246279e-07,8.14055620246279e-07
reaction_fast,17.2,17.3,-7.560038075560271e-07,7.560038075560271e-07
reaction_fast,17.3,17.400000000000002,-7.020917760502954e-07,7.020917760502954e-07
reaction_fast,17.400000000000002,17.5,-6.520243129859438e-07,6.520243129859438e-07
reaction_fast,17.5,17.6,-6.055272532279332e-07,6.055272532279332e-07
reaction_fast,17.6,17.7,-5.623459822245991e-07,5.623459822245991e-07
reaction_fast,17.7,17.8,-5.222440504493164e-07,5.222440504493164e-07
reaction_fast,17.8,17.900000000000002,-4.850018613389295e-07,4.850018613389295e-07
reaction_fast,17.900000000000002,18.0,-4.5041548202284787e-07,4.5041548202284787e-07
reaction_fast,18.0,18.1,-4.182955217757467e-07,4.182955217757467e-07
reaction_fast,18.1,18.2,-3.8846609307086055e-07,3.8846609307086055e-07
reaction_fast,18.2,18.3,-3.607638561220483e-07,3.607638561220483e-07
reaction_fast,18.3,18.400000000000002,-3.3503711827087557e-07,3.3503711827087557e-07
reaction_fast,18.400000000000002,18.5,-3.1114500331774764e-07,3.1114500331774764e-07
reaction_fast,18.5,18.6,-2.889566750319261e-07,2.889566750319261e-07
reaction_fast,18.6,18.7,-2.6835063993146946e-07,2.6835063993146946e-07
reaction_fast,18.7,18.8,-2.4921406027722526e-07,2.4921406027722526e-07
reaction_fast,18.8,18.900000000000002,-2.314421441163006e-07,2.314421441163006e-07
reaction_fast,18.900000000000002,19.0,-2.149375772919626e-07,2.149375772919626e-07
reaction_fast,19.0,19.1,-1.9960997965640104e-07,1.9960997965640104e-07
reaction_fast,19.1,19.200000000000003,-1.853754227898463e-07,1.853754227898463e-07
reaction_fast,19.200000000000003,19.3,-1.721559579337395e-07,1.721559579337395e-07
reaction_fast,19.3,19.400000000000002,-1.5987919876891965e-07,1.5987919876891965e-07
reaction_fast,19.400000000000002,19.5,-1.484779168503536e-07,1.484779168503536e-07
reaction_fast,19.5,19.6,-1.3788968278305447e-07,1.3788968278305447e-07
reaction_fast,19.6,19.700000000000003,-1.2805651383729355e-07,1.2805651383729355e-07
reaction_fast,19.700000000000003,19.8,-1.1892456797113482e-07,1.1892456797113482e-07
reaction_fast,19.8,19.900000000000002,-1.1044383496638943e-07,1.1044383496638943e-07
reaction_fast,19.900000000000002,20.0,-1.025678826316323e-07,1.025678826316323e-07
carbon_low,0.0,0.1,-0.001003435097658747,0.00100343509765875
carbon_low,0.1,0.2,-0.0026096669211145757,0.002609666921114598
carbon_low,0.2,0.30000000000000004,-0.0038409056574539185,0.0038409056574539332
carbon_low,0.30000000000000004,0.4,-0.00481368028169416,0.004813680281694169
carbon_low,0.4,0.5,-0.005584172805962944,0.005584172805962968
carbon_low,0.5,0.6000000000000001,-0.006188477121215685,0.006188477121215723
carbon_low,0.6000000000000001,0.7000000000000001,-0.00665352125155283,0.006653521251552878
carbon_low,0.7000000000000001,0.8,-0.007000937792027859,0.007000937792027949
carbon_low,0.8,0.9,-0.007248698209964488,0.007248698209964516
carbon_low,0.9,1.0,-0.007411970828719763,0.007411970828719798
carbon_low,1.0,1.1,-0.007503668279900129,0.007503668279900136
carbon_low,1.1,1.2000000000000002,-0.007534843401069392,0.0075348434010693785
carbon_low,1.2000000000000002,1.3,-0.0075149949087583295,0.007514994908758371
carbon_low,1.3,1.4000000000000001,-0.007452311217704885,0.007452311217704899
carbon_low,1.4000000000000001,1.5,-0.007353868373298517,0.007353868373298517
carbon_low,1.5,1.6,-0.007225792550137167,0.0072257925501371945
carbon_low,1.6,1.7000000000000002,-0.0070733946049955365,0.00707339460499562
carbon_low,1.7000000000000002,1.8,-0.006901282308270029,0.006901282308270085
carbon_low,1.8,1.9000000000000001,-0.006713454583777673,0.006713454583777756
carbon_low,1.9000000000000001,2.0,-0.006513381138575136,0.006513381138575164
carbon_low,2.0,2.1,-0.0063040701494802565,0.006304070149480284
carbon_low,2.1,2.2,-0.00608812612483195,0.006088126124832005
carbon_low,2.2,2.3000000000000003,-0.005867799635191212,0.005867799635191323
carbon_low,2.3000000000000003,2.4000000000000004,-0.005645030274660151,0.005645030274660262
carbon_low,2.4000000000000004,2.5,-0.005421483953327089,0.005421483953327144
carbon_low,2.5,2.6,-0.005198585414670498,0.0051985854146706645
carbon_low,2.6,2.7,-0.0049775467073958635,0.0049775467073958635
carbon_low,2.7,2.8000000000000003,-0.0047593922098714825,0.0047593922098714825
carbon_low,2.8000000000000003,2.9000000000000004,-0.004544980700021017,0.004544980700021017
carbon_low,2.9000000000000004,3.0,-0.004335024878726779,0.004335024878726779
carbon_low,3.0,3.1,-0.004130108686310918,0.004130108686310918
carbon_low,3.1,3.2,-0.003930702696149535,0.003930702696149535
carbon_low,3.2,3.3000000000000003,-0.003737177824348681,0.003737177824348681
carbon_low,3.3000000000000003,3.4000000000000004,-0.00354981755760983,0.00354981755760983
carbon_low,3.4000000000000004,3.5,-0.0033688288713074332,0.0033688288713074332
carbon_low,3.5,3.6,-0.0031943519850799462,0.0031943519850799462
carbon_low,3.6,3.7,-0.0030264690828631924,0.0030264690828631924
carbon_low,3.7,3.8000000000000003,-0.0028652121074351222,0.0028652121074351222
carbon_low,3.8000000000000003,3.9000000000000004,-0.0027105697255175865,0.0027105697255175865
carbon_low,3.9000000000000004,4.0,-0.002562493547754563,0.002562493547754563
carbon_low,4.0,4.1000000000000005,-0.002420903678031605,0.002420903678031605
carbon_low,4.1000000000000005,4.2,-0.002285693658249599,0.002285693658249599
carbon_low,4.2,4.3,-0.0021567348675566866,0.0021567348675566866
carbon_low,4.3,4.4,-0.0020338804289261325,0.0020338804289261325
carbon_low,4.4,4.5,-0.0019169686706847489,0.0019169686706847489
carbon_low,4.5,4.6000000000000005,-0.0018058261859859315,0.0018058261859859315
carbon_low,4.6000000000000005,4.7,-0.0017002705291641607,0.0017002705291641051
carbon_low,4.7,4.800000000000001,-0.0016001125843204678,0.0016001125843204123
carbon_low,4.800000000000001,4.9,-0.0015051586382942017,0.0015051586382942017
carbon_low,4.9,5.0,-0.0014152121872951229,0.0014152121872950674
carbon_low,5.0,5.1000000000000005,-0.0013300755038863077,0.0013300755038862522
carbon_low,5.1000000000000005,5.2,-0.0012495509886537859,0.0012495509886537859
carbon_low,5.2,5.300000000000001,-0.0011734423287604046,0.001173442328760349
carbon_low,5.300000000000001,5.4,-0.001101555483621397,0.001101555483621397
carbon_low,5.4,5.5,-0.001033699516146569,0.001033699516146569
carbon_low,5.5,5.6000000000000005,-0.000969687286351606,0.000969687286351606
carbon_low,5.6000000000000005,5.7,-0.0009093360226161418,0.0009093360226161418
carbon_low,5.7,5.800000000000001,-0.0008524677844862771,0.0008524677844862771
carbon_low,5.800000000000001,5.9,-0.0007989098296214137,0.0007989098296213581
carbon_low,5.9,6.0,-0.000748494896314511,0.0007484948963144555
carbon_low,6.0,6.1000000000000005,-0.0007010614119209724,0.0007010614119209169
carbon_low,6.1000000000000005,6.2,-0.000656453636532689,0.000656453636532689
carbon_low,6.2,6.300000000000001,-0.0006145217503152334,0.0006145217503152334
carbon_low,6.300000000000001,6.4,-0.0005751218920818923,0.0005751218920818923
carbon_low,6.4,6.5,-0.0005381161559022962,0.0005381161559022962
carbon_low,6.5,6.6000000000000005,-0.0005033725518403809,0.0005033725518403809
carbon_low,6.6000000000000005,6.7,-0.0004707649362629407,0.0004707649362629407
carbon_low,6.7,6.800000000000001,-0.0004401729165753321,0.0004401729165752766
carbon_low,6.800000000000001,6.9,-0.0004114817346980715,0.0004114817346980715
carbon_low,6.9,7.0,-0.0003845821331106003,0.0003845821331105448
carbon_low,7.0,7.1000000000000005,-0.00035937020684609355,0.00035937020684609355
carbon_low,7.1000000000000005,7.2,-0.00033574724441490233,0.00033574724441490233
carbon_low,7.2,7.300000000000001,-0.0003136195602750913,0.0003136195602750913
carbon_low,7.300000000000001,7.4,-0.0002928983211346048,0.0002928983211346048
carbon_low,7.4,7.5,-0.0002734993680810205,0.000273499368080965
carbon_low,7.5,7.6000000000000005,-0.00025534303626195687,0.00025534303626195687
carbon_low,7.6000000000000005,7.7,-0.0002383539736045548,0.00023835397360444377
carbon_low,7.7,7.800000000000001,-0.00022246095985228864,0.00022246095985228864
carbon_low,7.800000000000001,7.9,-0.00020759672699746656,0.00020759672699746656
carbon_low,7.9,8.0,-0.00019369778203440213,0.00019369778203440213
carbon_low,8.0,8.1,-0.00018070423278632175,0.00018070423278632175
carbon_low,8.1,8.200000000000001,-0.00016855961744938197,0.00016855961744938197
carbon_low,8.200000000000001,8.3,-0.0001572107383590593,0.0001572107383590038
carbon_low,8.3,8.4,-0.00014660750039485748,0.00014660750039485748
carbon_low,8.4,8.5,-0.00013670275434363166,0.00013670275434368717
carbon_low,8.5,8.6,-0.00012745214545528682,0.00012745214545528682
carbon_low,8.6,8.700000000000001,-0.00011881396737226102,0.00011881396737226102
carbon_low,8.700000000000001,8.8,-0.0001107490215353224,0.00011074902153526689
carbon_low,8.8,8.9,-0.00010322048213240453,0.00010322048213240453
carbon_low,8.9,9.0,-9.61937666006385e-05,9.61937666006385e-05
carbon_low,9.0,9.1,-8.96364116623749e-05,8.96364116623749e-05
carbon_low,9.1,9.200000000000001,-8.351795484240476e-05,8.351795484240476e-05
carbon_low,9.200000000000001,9.3,-7.780982137925441e-05,7.780982137925441e-05
carbon_low,9.3,9.4,-7.248521643718475e-05,7.248521643718475e-05
carbon_low,9.4,9.5,-6.75190224879163e-05,6.75190224879163e-05
carbon_low,9.5,9.600000000000001,-6.288770173049074e-05,6.288770173049074e-05
carbon_low,9.600000000000001,9.700000000000001,-5.856920340616134e-05,5.856920340616134e-05
carbon_low,9.700000000000001,9.8,-5.45428758405575e-05,5.45428758405575e-05
carbon_low,9.8,9.9,-5.078938306307679e-05,5.078938306307679e-05
carbon_low,9.9,10.0,-4.729062582667365e-05,4.729062582667365e-05
carbon_low,10.0,10.100000000000001,-4.402966686381515e-05,4.402966686381515e-05
carbon_low,10.100000000000001,10.200000000000001,-4.09906602040766e-05,4.09906602040766e-05
carbon_low,10.200000000000001,10.3,-3.815878438365172e-05,3.815878438365172e-05
carbon_low,10.3,10.4,-3.5520179376941075e-05,3.552017937688556e-05
carbon_low,10.4,10.5,-3.306188708374069e-05,3.306188708374069e-05
carbon_low,10.5,10.600000000000001,-3.077179520299955e-05,3.077179520299955e-05
carbon_low,10.600000000000001,10.700000000000001,-2.8638584337215e-05,2.8638584337215e-05
carbon_low,10.700000000000001,10.8,-2.6651678166955683e-05,2.6651678166955683e-05
carbon_low,10.8,10.9,-2.4801196541024417e-05,2.4801196541052173e-05
carbon_low,10.9,11.0,-2.30779113393198e-05,2.3077911339347557e-05
carbon_low,11.0,11.100000000000001,-2.147320496007077e-05,2.147320496018179e-05
carbon_low,11.100000000000001,11.200000000000001,-1.9979031295691563e-05,1.9979031295691563e-05
carbon_low,11.200000000000001,11.3,-1.858787906380832e-05,1.8587879063974855e-05
carbon_low,11.3,11.4,-1.729273736772452e-05,1.729273736778003e-05
carbon_low,11.4,11.5,-1.6087063358399822e-05,1.6087063358399822e-05
carbon_low,11.5,11.600000000000001,-1.4964751889640082e-05,1.4964751889695593e-05
carbon_low,11.600000000000001,11.700000000000001,-1.392010704709401e-05,1.392010704709401e-05
carbon_low,11.700000000000001,11.8,-1.2947815447417188e-05,1.2947815447417188e-05
carbon_low,11.8,11.9,-1.20429212079054e-05,1.20429212079054e-05
carbon_low,11.9,12.0,-1.1200802484734318e-05,1.1200802484789829e-05
carbon_low,12.0,12.100000000000001,-1.0417149494512667e-05,1.0417149494512667e-05
carbon_low,12.100000000000001,12.200000000000001,-9.68794392594563e-06,9.68794392594563e-06
carbon_low,12.200000000000001,12.3,-9.009439662699403e-06,9.009439662699403e-06
carbon_low,12.3,12.4,-8.37814473725329e-06,8.378144737364313e-06
carbon_low,12.4,12.5,-7.790804442908694e-06,7.790804442908694e-06
carbon_low,12.5,12.600000000000001,-7.244385531068875e-06,7.244385531068875e-06
carbon_low,12.600000000000001,12.700000000000001,-6.736061430812068e-06,6.736061430812068e-06
carbon_low,12.700000000000001,12.8,-6.2631984258931794e-06,6.2631984258931794e-06
carbon_low,12.8,12.9,-5.823342730498782e-06,5.823342730554293e-06
carbon_low,12.9,13.0,-5.414208407827914e-06,5.414208407883425e-06
carbon_low,13.0,13.100000000000001,-5.03366607831901e-06,5.03366607831901e-06
carbon_low,13.100000000000001,13.200000000000001,-4.679732370088674e-06,4.679732370088674e-06
carbon_low,13.200000000000001,13.3,-4.350560061899822e-06,4.350560061899822e-06
carbon_low,13.3,13.4,-4.044428878108297e-06,4.044428878108297e-06
carbon_low,13.4,13.5,-3.759736889014098e-06,3.759736889014098e-06
carbon_low,13.5,13.600000000000001,-3.4949924843930003e-06,3.4949924843930003e-06
carbon_low,13.600000000000001,13.700000000000001,-3.2488068795466507e-06,3.2488068795466507e-06
carbon_low,13.700000000000001,13.8,-3.0198871179276665e-06,3.0198871179831777e-06
